Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Oceania,Australia,Wine,Production, 2 013,1000 hl,12310
Oceania,Australia,Wine,Consumption, 2 014,1000 hl,5418
Oceania,Australia,Wine,Exports, 2 014,1000 hl,7242
Oceania,Australia,Wine,Imports, 2 014,1000 hl,818
Oceania,Australia,Wine,Production, 2 014,1000 hl,11863
Oceania,Australia,Wine,Consumption, 2 015,1000 hl,5476
Oceania,Australia,Wine,Exports, 2 015,1000 hl,7435
Oceania,Australia,Wine,Imports, 2 015,1000 hl,914
Oceania,Australia,Wine,Production, 2 015,1000 hl,11912
Oceania,Australia,Wine,Consumption, 2 016,1000 hl,5380
Oceania,Australia,Wine,Exports, 2 016,1000 hl,7636
Oceania,Australia,Wine,Imports, 2 016,1000 hl,867
Oceania,Australia,Wine,Production, 2 016,1000 hl,13100
Oceania,Australia,Wine,Consumption, 2 017,1000 hl,5360
Oceania,Australia,Wine,Exports, 2 017,1000 hl,8176
Oceania,Australia,Wine,Imports, 2 017,1000 hl,928
Oceania,Australia,Wine,Production, 2 017,1000 hl,13690
Oceania,Australia,Wine,Consumption, 2 018,1000 hl,5272
Oceania,Australia,Wine,Exports, 2 018,1000 hl,8564
Oceania,Australia,Wine,Imports, 2 018,1000 hl,986
Oceania,Australia,Wine,Production, 2 018,1000 hl,12740
Oceania,Australia,Wine,Consumption, 2 019,1000 hl,5803
Oceania,Australia,Wine,Exports, 2 019,1000 hl,7477
Oceania,Australia,Wine,Imports, 2 019,1000 hl,1023
Oceania,Australia,Wine,Production, 2 019,1000 hl,11970
Oceania,Australia,Wine,Consumption, 2 020,1000 hl,5950
Oceania,Australia,Wine,Exports, 2 020,1000 hl,7616
Oceania,Australia,Wine,Imports, 2 020,1000 hl,1217
Oceania,Australia,Wine,Production, 2 020,1000 hl,10900
Oceania,Australia,Wine,Consumption, 2 021,1000 hl,5604
Oceania,Australia,Wine,Exports, 2 021,1000 hl,6314
Oceania,Australia,Wine,Imports, 2 021,1000 hl,1165
Oceania,Australia,Wine,Production, 2 021,1000 hl,14820
Europe,Austria,Wine,Consumption, 2 007,1000 hl,2450
Europe,Austria,Wine,Exports, 2 007,1000 hl,517
Europe,Austria,Wine,Imports, 2 007,1000 hl,765
Europe,Austria,Wine,Production, 2 007,1000 hl,2628
Europe,Austria,Wine,Consumption, 2 008,1000 hl,2400
Europe,Austria,Wine,Exports, 2 008,1000 hl,609
Europe,Austria,Wine,Imports, 2 008,1000 hl,633
Europe,Austria,Wine,Production, 2 008,1000 hl,2993
Europe,Austria,Wine,Consumption, 2 009,1000 hl,2400
Europe,Austria,Wine,Exports, 2 009,1000 hl,696
Europe,Austria,Wine,Imports, 2 009,1000 hl,626
Europe,Austria,Wine,Production, 2 009,1000 hl,2352
Europe,Austria,Wine,Consumption, 2 010,1000 hl,2400
Europe,Austria,Wine,Exports, 2 010,1000 hl,620
Europe,Austria,Wine,Imports, 2 010,1000 hl,748
Europe,Austria,Wine,Production, 2 010,1000 hl,1737
Europe,Austria,Wine,Consumption, 2 011,1000 hl,2542
Europe,Austria,Wine,Exports, 2 011,1000 hl,453
Europe,Austria,Wine,Imports, 2 011,1000 hl,920
Europe,Austria,Wine,Production, 2 011,1000 hl,2814
Europe,Austria,Wine,Consumption, 2 012,1000 hl,2652
Europe,Austria,Wine,Exports, 2 012,1000 hl,471
Europe,Austria,Wine,Imports, 2 012,1000 hl,776
Europe,Austria,Wine,Production, 2 012,1000 hl,2125
Europe,Austria,Wine,Consumption, 2 013,1000 hl,2803
Europe,Austria,Wine,Exports, 2 013,1000 hl,470
Europe,Austria,Wine,Imports, 2 013,1000 hl,784
Europe,Austria,Wine,Production, 2 013,1000 hl,2392
Europe,Austria,Wine,Consumption, 2 014,1000 hl,3001
Europe,Austria,Wine,Exports, 2 014,1000 hl,497
Europe,Austria,Wine,Imports, 2 014,1000 hl,781
Europe,Austria,Wine,Production, 2 014,1000 hl,1999
Europe,Austria,Wine,Consumption, 2 015,1000 hl,2375
Europe,Austria,Wine,Exports, 2 015,1000 hl,486
Europe,Austria,Wine,Imports, 2 015,1000 hl,736
Europe,Austria,Wine,Production, 2 015,1000 hl,2268
Europe,Austria,Wine,Consumption, 2 016,1000 hl,2423
Europe,Austria,Wine,Exports, 2 016,1000 hl,485
Europe,Austria,Wine,Imports, 2 016,1000 hl,824
Europe,Austria,Wine,Production, 2 016,1000 hl,1953
Europe,Austria,Wine,Consumption, 2 017,1000 hl,2415
Europe,Austria,Wine,Exports, 2 017,1000 hl,481
Europe,Austria,Wine,Imports, 2 017,1000 hl,867
Europe,Austria,Wine,Production, 2 017,1000 hl,2486
Europe,Austria,Wine,Consumption, 2 018,1000 hl,2353
Europe,Austria,Wine,Exports, 2 018,1000 hl,526
Europe,Austria,Wine,Imports, 2 018,1000 hl,699
Europe,Austria,Wine,Production, 2 018,1000 hl,2753
Europe,Austria,Wine,Consumption, 2 019,1000 hl,2256
Europe,Austria,Wine,Exports, 2 019,1000 hl,608
Europe,Austria,Wine,Imports, 2 019,1000 hl,484
Europe,Austria,Wine,Production, 2 019,1000 hl,2465
Europe,Austria,Wine,Consumption, 2 020,1000 hl,2306
Europe,Austria,Wine,Exports, 2 020,1000 hl,667
Europe,Austria,Wine,Imports, 2 020,1000 hl,718
Europe,Austria,Wine,Production, 2 020,1000 hl,2398
Europe,Austria,Wine,Consumption, 2 021,1000 hl,2360
Europe,Austria,Wine,Exports, 2 021,1000 hl,690
Europe,Austria,Wine,Imports, 2 021,1000 hl,750
Europe,Austria,Wine,Production, 2 021,1000 hl,2460
Asia,Azerbaijan,Wine,Consumption, 2 007,1000 hl,52
Asia,Azerbaijan,Wine,Exports, 2 007,1000 hl,17
Asia,Azerbaijan,Wine,Imports, 2 007,1000 hl,6
Asia,Azerbaijan,Wine,Production, 2 007,1000 hl,64
Asia,Azerbaijan,Wine,Consumption, 2 008,1000 hl,68
Asia,Azerbaijan,Wine,Exports, 2 008,1000 hl,18
Asia,Azerbaijan,Wine,Imports, 2 008,1000 hl,3
Asia,Azerbaijan,Wine,Production, 2 008,1000 hl,82
Asia,Azerbaijan,Wine,Consumption, 2 009,1000 hl,56
Asia,Azerbaijan,Wine,Exports, 2 009,1000 hl,14
Asia,Azerbaijan,Wine,Imports, 2 009,1000 hl,2
Asia,Azerbaijan,Wine,Production, 2 009,1000 hl,72
Asia,Azerbaijan,Wine,Consumption, 2 010,1000 hl,80
Asia,Azerbaijan,Wine,Exports, 2 010,1000 hl,19
Asia,Azerbaijan,Wine,Imports, 2 010,1000 hl,1
Asia,Azerbaijan,Wine,Production, 2 010,1000 hl,117
Asia,Azerbaijan,Wine,Consumption, 2 011,1000 hl,72
Asia,Azerbaijan,Wine,Exports, 2 011,1000 hl,34
Asia,Azerbaijan,Wine,Imports, 2 011,1000 hl,3
Asia,Azerbaijan,Wine,Production, 2 011,1000 hl,76
Asia,Azerbaijan,Wine,Consumption, 2 012,1000 hl,57
Asia,Azerbaijan,Wine,Exports, 2 012,1000 hl,39
Asia,Azerbaijan,Wine,Imports, 2 012,1000 hl,3
Asia,Azerbaijan,Wine,Production, 2 012,1000 hl,106
Asia,Azerbaijan,Wine,Consumption, 2 013,1000 hl,59
Asia,Azerbaijan,Wine,Exports, 2 013,1000 hl,38
Asia,Azerbaijan,Wine,Imports, 2 013,1000 hl,3
Asia,Azerbaijan,Wine,Production, 2 013,1000 hl,84
Asia,Azerbaijan,Wine,Consumption, 2 014,1000 hl,58
Asia,Azerbaijan,Wine,Exports, 2 014,1000 hl,35
Asia,Azerbaijan,Wine,Imports, 2 014,1000 hl,2
Asia,Azerbaijan,Wine,Production, 2 014,1000 hl,100
Asia,Azerbaijan,Wine,Consumption, 2 015,1000 hl,85
Asia,Azerbaijan,Wine,Exports, 2 015,1000 hl,1
Asia,Azerbaijan,Wine,Imports, 2 015,1000 hl,1
Asia,Azerbaijan,Wine,Production, 2 015,1000 hl,104
Asia,Azerbaijan,Wine,Consumption, 2 016,1000 hl,106
Asia,Azerbaijan,Wine,Exports, 2 016,1000 hl,1
Asia,Azerbaijan,Wine,Imports, 2 016,1000 hl,4
Asia,Azerbaijan,Wine,Production, 2 016,1000 hl,105
Asia,Azerbaijan,Wine,Consumption, 2 017,1000 hl,95
Asia,Azerbaijan,Wine,Exports, 2 017,1000 hl,37
Asia,Azerbaijan,Wine,Imports, 2 017,1000 hl,7
Asia,Azerbaijan,Wine,Production, 2 017,1000 hl,113
Asia,Azerbaijan,Wine,Consumption, 2 018,1000 hl,89
Asia,Azerbaijan,Wine,Exports, 2 018,1000 hl,66
Asia,Azerbaijan,Wine,Imports, 2 018,1000 hl,3
Asia,Azerbaijan,Wine,Production, 2 018,1000 hl,157
Asia,Azerbaijan,Wine,Consumption, 2 019,1000 hl,68
Asia,Azerbaijan,Wine,Exports, 2 019,1000 hl,53
Asia,Azerbaijan,Wine,Imports, 2 019,1000 hl,4
Asia,Azerbaijan,Wine,Production, 2 019,1000 hl,88
Asia,Azerbaijan,Wine,Consumption, 2 020,1000 hl,55
Asia,Azerbaijan,Wine,Exports, 2 020,1000 hl,23
Asia,Azerbaijan,Wine,Imports, 2 020,1000 hl,4
Asia,Azerbaijan,Wine,Production, 2 020,1000 hl,90
Asia,Azerbaijan,Wine,Consumption, 2 021,1000 hl,90
Asia,Azerbaijan,Wine,Exports, 2 021,1000 hl,26
Asia,Azerbaijan,Wine,Imports, 2 021,1000 hl,5
Asia,Azerbaijan,Wine,Production, 2 021,1000 hl,130
America,Bahamas,Wine,Consumption, 2 007,1000 hl,36
America,Bahamas,Wine,Exports, 2 007,1000 hl,0
America,Bahamas,Wine,Imports, 2 007,1000 hl,36
America,Bahamas,Wine,Consumption, 2 008,1000 hl,34
America,Bahamas,Wine,Exports, 2 008,1000 hl,0
America,Bahamas,Wine,Imports, 2 008,1000 hl,34
America,Bahamas,Wine,Consumption, 2 009,1000 hl,30
America,Bahamas,Wine,Exports, 2 009,1000 hl,0
America,Bahamas,Wine,Imports, 2 009,1000 hl,30
America,Bahamas,Wine,Consumption, 2 010,1000 hl,30
America,Bahamas,Wine,Exports, 2 010,1000 hl,0
America,Bahamas,Wine,Imports, 2 010,1000 hl,31
America,Bahamas,Wine,Consumption, 2 011,1000 hl,30
America,Bahamas,Wine,Exports, 2 011,1000 hl,0
America,Bahamas,Wine,Imports, 2 011,1000 hl,30
America,Bahamas,Wine,Consumption, 2 012,1000 hl,34
America,Bahamas,Wine,Exports, 2 012,1000 hl,0
America,Bahamas,Wine,Imports, 2 012,1000 hl,39
America,Bahamas,Wine,Consumption, 2 013,1000 hl,33
America,Bahamas,Wine,Exports, 2 013,1000 hl,0
America,Bahamas,Wine,Imports, 2 013,1000 hl,28
America,Bahamas,Wine,Consumption, 2 014,1000 hl,31
America,Bahamas,Wine,Exports, 2 014,1000 hl,0
America,Bahamas,Wine,Imports, 2 014,1000 hl,33
America,Bahamas,Wine,Consumption, 2 015,1000 hl,36
America,Bahamas,Wine,Exports, 2 015,1000 hl,0
America,Bahamas,Wine,Imports, 2 015,1000 hl,39
America,Bahamas,Wine,Consumption, 2 016,1000 hl,38
America,Bahamas,Wine,Exports, 2 016,1000 hl,1
America,Bahamas,Wine,Imports, 2 016,1000 hl,38
America,Bahamas,Wine,Consumption, 2 017,1000 hl,35
America,Bahamas,Wine,Exports, 2 017,1000 hl,0
America,Bahamas,Wine,Imports, 2 017,1000 hl,34
America,Bahamas,Wine,Consumption, 2 018,1000 hl,36
America,Bahamas,Wine,Exports, 2 018,1000 hl,0
America,Bahamas,Wine,Imports, 2 018,1000 hl,37
America,Bahamas,Wine,Consumption, 2 019,1000 hl,37
America,Bahamas,Wine,Exports, 2 019,1000 hl,0
America,Bahamas,Wine,Imports, 2 019,1000 hl,41
America,Bahamas,Wine,Consumption, 2 020,1000 hl,37
America,Bahamas,Wine,Exports, 2 020,1000 hl,0
America,Bahamas,Wine,Imports, 2 020,1000 hl,35
America,Bahamas,Wine,Consumption, 2 021,1000 hl,37
America,Bahamas,Wine,Exports, 2 021,1000 hl,0
America,Bahamas,Wine,Imports, 2 021,1000 hl,35
Asia,Bahrain,Wine,Consumption, 2 007,1000 hl,21
Asia,Bahrain,Wine,Exports, 2 007,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 007,1000 hl,22
Asia,Bahrain,Wine,Consumption, 2 008,1000 hl,10
Asia,Bahrain,Wine,Exports, 2 008,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 008,1000 hl,20
Asia,Bahrain,Wine,Consumption, 2 009,1000 hl,26
Asia,Bahrain,Wine,Exports, 2 009,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 009,1000 hl,27
Asia,Bahrain,Wine,Consumption, 2 010,1000 hl,25
Asia,Bahrain,Wine,Exports, 2 010,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 010,1000 hl,25
Asia,Bahrain,Wine,Consumption, 2 011,1000 hl,27
Asia,Bahrain,Wine,Exports, 2 011,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 011,1000 hl,27
Asia,Bahrain,Wine,Consumption, 2 012,1000 hl,17
Asia,Bahrain,Wine,Exports, 2 012,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 012,1000 hl,7
Asia,Bahrain,Wine,Consumption, 2 013,1000 hl,16
Asia,Bahrain,Wine,Exports, 2 013,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 013,1000 hl,25
Asia,Bahrain,Wine,Consumption, 2 014,1000 hl,19
Asia,Bahrain,Wine,Exports, 2 014,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 014,1000 hl,13
Asia,Bahrain,Wine,Consumption, 2 015,1000 hl,14
Asia,Bahrain,Wine,Exports, 2 015,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 015,1000 hl,15
Asia,Bahrain,Wine,Consumption, 2 016,1000 hl,13
Asia,Bahrain,Wine,Exports, 2 016,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 016,1000 hl,12
Asia,Bahrain,Wine,Consumption, 2 017,1000 hl,21
Asia,Bahrain,Wine,Exports, 2 017,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 017,1000 hl,29
Asia,Bahrain,Wine,Consumption, 2 018,1000 hl,21
Asia,Bahrain,Wine,Exports, 2 018,1000 hl,0
Asia,Bahrain,Wine,Imports, 2 018,1000 hl,13
Asia,Bahrain,Wine,Consumption, 2 019,1000 hl,13
Asia,Bahrain,Wine,Exports, 2 019,1000 hl,1
Asia,Bahrain,Wine,Imports, 2 019,1000 hl,13
Asia,Bahrain,Wine,Consumption, 2 020,1000 hl,15
Asia,Bahrain,Wine,Exports, 2 020,1000 hl,2
Asia,Bahrain,Wine,Imports, 2 020,1000 hl,19
Asia,Bahrain,Wine,Consumption, 2 021,1000 hl,15
Asia,Bahrain,Wine,Exports, 2 021,1000 hl,1
Asia,Bahrain,Wine,Imports, 2 021,1000 hl,12
Asia,Bangladesh,Wine,Consumption, 2 007,1000 hl,2
Asia,Bangladesh,Wine,Imports, 2 007,1000 hl,2
Asia,Bangladesh,Wine,Consumption, 2 008,1000 hl,2
Asia,Bangladesh,Wine,Imports, 2 008,1000 hl,2
Asia,Bangladesh,Wine,Consumption, 2 009,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 009,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 010,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 010,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 011,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 011,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 012,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 012,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 013,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 013,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 014,1000 hl,2
Asia,Bangladesh,Wine,Imports, 2 014,1000 hl,3
Asia,Bangladesh,Wine,Consumption, 2 015,1000 hl,2
Asia,Bangladesh,Wine,Imports, 2 015,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 016,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 016,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 017,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 017,1000 hl,0
Asia,Bangladesh,Wine,Consumption, 2 018,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 018,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 019,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 019,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 020,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 020,1000 hl,1
Asia,Bangladesh,Wine,Consumption, 2 021,1000 hl,1
Asia,Bangladesh,Wine,Imports, 2 021,1000 hl,1
America,Barbados,Wine,Consumption, 2 007,1000 hl,20
America,Barbados,Wine,Exports, 2 007,1000 hl,0
America,Barbados,Wine,Imports, 2 007,1000 hl,20
America,Barbados,Wine,Consumption, 2 008,1000 hl,25
America,Barbados,Wine,Exports, 2 008,1000 hl,1
America,Barbados,Wine,Imports, 2 008,1000 hl,26
America,Barbados,Wine,Consumption, 2 009,1000 hl,21
America,Barbados,Wine,Exports, 2 009,1000 hl,1
America,Barbados,Wine,Imports, 2 009,1000 hl,22
America,Barbados,Wine,Consumption, 2 010,1000 hl,22
America,Barbados,Wine,Exports, 2 010,1000 hl,1
America,Barbados,Wine,Imports, 2 010,1000 hl,23
America,Barbados,Wine,Consumption, 2 011,1000 hl,21
America,Barbados,Wine,Exports, 2 011,1000 hl,1
America,Barbados,Wine,Imports, 2 011,1000 hl,21
America,Barbados,Wine,Consumption, 2 012,1000 hl,21
America,Barbados,Wine,Exports, 2 012,1000 hl,1
America,Barbados,Wine,Imports, 2 012,1000 hl,22
America,Barbados,Wine,Consumption, 2 013,1000 hl,23
America,Barbados,Wine,Exports, 2 013,1000 hl,0
America,Barbados,Wine,Imports, 2 013,1000 hl,24
America,Barbados,Wine,Consumption, 2 014,1000 hl,23
America,Barbados,Wine,Exports, 2 014,1000 hl,0
America,Barbados,Wine,Imports, 2 014,1000 hl,23
America,Barbados,Wine,Consumption, 2 015,1000 hl,29
America,Barbados,Wine,Exports, 2 015,1000 hl,0
America,Barbados,Wine,Imports, 2 015,1000 hl,36
America,Barbados,Wine,Consumption, 2 016,1000 hl,34
America,Barbados,Wine,Exports, 2 016,1000 hl,0
America,Barbados,Wine,Imports, 2 016,1000 hl,34
America,Barbados,Wine,Consumption, 2 017,1000 hl,29
America,Barbados,Wine,Exports, 2 017,1000 hl,1
America,Barbados,Wine,Imports, 2 017,1000 hl,27
America,Barbados,Wine,Consumption, 2 018,1000 hl,27
America,Barbados,Wine,Exports, 2 018,1000 hl,1
America,Barbados,Wine,Imports, 2 018,1000 hl,29
America,Barbados,Wine,Consumption, 2 019,1000 hl,27
America,Barbados,Wine,Exports, 2 019,1000 hl,0
America,Barbados,Wine,Imports, 2 019,1000 hl,27
America,Barbados,Wine,Consumption, 2 020,1000 hl,26
America,Barbados,Wine,Exports, 2 020,1000 hl,0
America,Barbados,Wine,Imports, 2 020,1000 hl,20
America,Barbados,Wine,Consumption, 2 021,1000 hl,26
America,Barbados,Wine,Exports, 2 021,1000 hl,0
America,Barbados,Wine,Imports, 2 021,1000 hl,20
Europe,Belarus,Wine,Consumption, 2 007,1000 hl,616
Europe,Belarus,Wine,Exports, 2 007,1000 hl,4
Europe,Belarus,Wine,Imports, 2 007,1000 hl,420
Europe,Belarus,Wine,Production, 2 007,1000 hl,200
Europe,Belarus,Wine,Consumption, 2 008,1000 hl,669
Europe,Belarus,Wine,Exports, 2 008,1000 hl,2
Europe,Belarus,Wine,Imports, 2 008,1000 hl,414
Europe,Belarus,Wine,Production, 2 008,1000 hl,257
Europe,Belarus,Wine,Consumption, 2 009,1000 hl,635
Europe,Belarus,Wine,Exports, 2 009,1000 hl,2
Europe,Belarus,Wine,Imports, 2 009,1000 hl,427
Europe,Belarus,Wine,Production, 2 009,1000 hl,210
Europe,Belarus,Wine,Consumption, 2 010,1000 hl,684
Europe,Belarus,Wine,Exports, 2 010,1000 hl,2
Europe,Belarus,Wine,Imports, 2 010,1000 hl,484
Europe,Belarus,Wine,Production, 2 010,1000 hl,251
Europe,Belarus,Wine,Consumption, 2 011,1000 hl,733
Europe,Belarus,Wine,Exports, 2 011,1000 hl,3
Europe,Belarus,Wine,Imports, 2 011,1000 hl,469
Europe,Belarus,Wine,Production, 2 011,1000 hl,268
Europe,Belarus,Wine,Consumption, 2 012,1000 hl,757
Europe,Belarus,Wine,Exports, 2 012,1000 hl,5
Europe,Belarus,Wine,Imports, 2 012,1000 hl,513
Europe,Belarus,Wine,Production, 2 012,1000 hl,272
Europe,Belarus,Wine,Consumption, 2 013,1000 hl,796
Europe,Belarus,Wine,Exports, 2 013,1000 hl,5
Europe,Belarus,Wine,Imports, 2 013,1000 hl,535
Europe,Belarus,Wine,Production, 2 013,1000 hl,282
Europe,Belarus,Wine,Consumption, 2 014,1000 hl,812
Europe,Belarus,Wine,Exports, 2 014,1000 hl,8
Europe,Belarus,Wine,Imports, 2 014,1000 hl,520
Europe,Belarus,Wine,Production, 2 014,1000 hl,300
Europe,Belarus,Wine,Consumption, 2 015,1000 hl,793
Europe,Belarus,Wine,Exports, 2 015,1000 hl,16
Europe,Belarus,Wine,Imports, 2 015,1000 hl,503
Europe,Belarus,Wine,Production, 2 015,1000 hl,287
Europe,Belarus,Wine,Consumption, 2 016,1000 hl,756
Europe,Belarus,Wine,Exports, 2 016,1000 hl,22
Europe,Belarus,Wine,Imports, 2 016,1000 hl,485
Europe,Belarus,Wine,Production, 2 016,1000 hl,274
Europe,Belarus,Wine,Consumption, 2 017,1000 hl,801
Europe,Belarus,Wine,Exports, 2 017,1000 hl,22
Europe,Belarus,Wine,Imports, 2 017,1000 hl,576
Europe,Belarus,Wine,Production, 2 017,1000 hl,310
Europe,Belarus,Wine,Consumption, 2 018,1000 hl,864
Europe,Belarus,Wine,Exports, 2 018,1000 hl,27
Europe,Belarus,Wine,Imports, 2 018,1000 hl,571
Europe,Belarus,Wine,Production, 2 018,1000 hl,320
Europe,Belarus,Wine,Consumption, 2 019,1000 hl,927
Europe,Belarus,Wine,Exports, 2 019,1000 hl,31
Europe,Belarus,Wine,Imports, 2 019,1000 hl,681
Europe,Belarus,Wine,Production, 2 019,1000 hl,340
Europe,Belarus,Wine,Consumption, 2 020,1000 hl,984
Europe,Belarus,Wine,Exports, 2 020,1000 hl,26
Europe,Belarus,Wine,Imports, 2 020,1000 hl,699
Europe,Belarus,Wine,Production, 2 020,1000 hl,304
Europe,Belarus,Wine,Consumption, 2 021,1000 hl,960
Europe,Belarus,Wine,Exports, 2 021,1000 hl,25
Europe,Belarus,Wine,Imports, 2 021,1000 hl,664
Europe,Belarus,Wine,Production, 2 021,1000 hl,304
Europe,Belgium,Wine,Consumption, 2 007,1000 hl,2900
Europe,Belgium,Wine,Exports, 2 007,1000 hl,334
Europe,Belgium,Wine,Imports, 2 007,1000 hl,3106
Europe,Belgium,Wine,Production, 2 007,1000 hl,2
Europe,Belgium,Wine,Consumption, 2 008,1000 hl,2990
Europe,Belgium,Wine,Exports, 2 008,1000 hl,405
Europe,Belgium,Wine,Imports, 2 008,1000 hl,3097
Europe,Belgium,Wine,Production, 2 008,1000 hl,6
Europe,Belgium,Wine,Consumption, 2 009,1000 hl,2850
Europe,Belgium,Wine,Exports, 2 009,1000 hl,258
Europe,Belgium,Wine,Imports, 2 009,1000 hl,3061
Europe,Belgium,Wine,Production, 2 009,1000 hl,6
Europe,Belgium,Wine,Consumption, 2 010,1000 hl,2760
Europe,Belgium,Wine,Exports, 2 010,1000 hl,215
Europe,Belgium,Wine,Imports, 2 010,1000 hl,2984
Europe,Belgium,Wine,Production, 2 010,1000 hl,5
Europe,Belgium,Wine,Consumption, 2 011,1000 hl,2917
Europe,Belgium,Wine,Exports, 2 011,1000 hl,246
Europe,Belgium,Wine,Imports, 2 011,1000 hl,3158
Europe,Belgium,Wine,Production, 2 011,1000 hl,5
Europe,Belgium,Wine,Consumption, 2 012,1000 hl,2872
Europe,Belgium,Wine,Exports, 2 012,1000 hl,261
Europe,Belgium,Wine,Imports, 2 012,1000 hl,3133
Europe,Belgium,Wine,Production, 2 012,1000 hl,3
Europe,Belgium,Wine,Consumption, 2 013,1000 hl,2886
Europe,Belgium,Wine,Exports, 2 013,1000 hl,292
Europe,Belgium,Wine,Imports, 2 013,1000 hl,3166
Europe,Belgium,Wine,Production, 2 013,1000 hl,6
Europe,Belgium,Wine,Consumption, 2 014,1000 hl,2666
Europe,Belgium,Wine,Exports, 2 014,1000 hl,314
Europe,Belgium,Wine,Imports, 2 014,1000 hl,3118
Europe,Belgium,Wine,Production, 2 014,1000 hl,7
Europe,Belgium,Wine,Consumption, 2 015,1000 hl,2966
Europe,Belgium,Wine,Exports, 2 015,1000 hl,342
Europe,Belgium,Wine,Imports, 2 015,1000 hl,3110
Europe,Belgium,Wine,Production, 2 015,1000 hl,10
Europe,Belgium,Wine,Consumption, 2 016,1000 hl,2802
Europe,Belgium,Wine,Exports, 2 016,1000 hl,301
Europe,Belgium,Wine,Imports, 2 016,1000 hl,3120
Europe,Belgium,Wine,Production, 2 016,1000 hl,8
Europe,Belgium,Wine,Consumption, 2 017,1000 hl,2818
Europe,Belgium,Wine,Exports, 2 017,1000 hl,342
Europe,Belgium,Wine,Imports, 2 017,1000 hl,3142
Europe,Belgium,Wine,Production, 2 017,1000 hl,9
Europe,Belgium,Wine,Consumption, 2 018,1000 hl,2735
Europe,Belgium,Wine,Exports, 2 018,1000 hl,388
Europe,Belgium,Wine,Imports, 2 018,1000 hl,3030
Europe,Belgium,Wine,Production, 2 018,1000 hl,20
Europe,Belgium,Wine,Consumption, 2 019,1000 hl,2659
Europe,Belgium,Wine,Exports, 2 019,1000 hl,436
Europe,Belgium,Wine,Imports, 2 019,1000 hl,3078
Europe,Belgium,Wine,Production, 2 019,1000 hl,15
Europe,Belgium,Wine,Consumption, 2 020,1000 hl,2655
Europe,Belgium,Wine,Exports, 2 020,1000 hl,473
Europe,Belgium,Wine,Imports, 2 020,1000 hl,3109
Europe,Belgium,Wine,Production, 2 020,1000 hl,18
Europe,Belgium,Wine,Consumption, 2 021,1000 hl,2366
